build_timestamp,data_lineage,effective_from,effective_to,event_date,event_type,expected_channel,is_active,note,scope,severity,source,source_url
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-20,,2010-05-20,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-21,,2010-05-21,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-22,,2010-05-22,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-23,,2010-05-23,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-24,,2010-05-24,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-25,,2010-05-25,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-26,,2010-05-26,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-27,,2010-05-27,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-28,,2010-05-28,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-29,,2010-05-29,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-30,,2010-05-30,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-05-31,,2010-05-31,wedding_season,premium_spike,True,Wedding season spring window 2010 (May),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-15,,2010-08-15,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-16,,2010-08-16,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-17,,2010-08-17,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-18,,2010-08-18,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-19,,2010-08-19,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-20,,2010-08-20,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-21,,2010-08-21,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-22,,2010-08-22,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-23,,2010-08-23,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-24,,2010-08-24,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-25,,2010-08-25,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-26,,2010-08-26,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-27,,2010-08-27,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-28,,2010-08-28,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-29,,2010-08-29,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-30,,2010-08-30,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-08-31,,2010-08-31,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Aug),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-15,,2010-09-15,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-16,,2010-09-16,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-17,,2010-09-17,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-18,,2010-09-18,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-19,,2010-09-19,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-20,,2010-09-20,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-21,,2010-09-21,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-22,,2010-09-22,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-23,,2010-09-23,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-24,,2010-09-24,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-25,,2010-09-25,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-26,,2010-09-26,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-27,,2010-09-27,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-28,,2010-09-28,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-29,,2010-09-29,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-09-30,,2010-09-30,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Sep),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-10-01,,2010-10-01,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Oct early),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-10-02,,2010-10-02,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Oct early),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-10-03,,2010-10-03,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Oct early),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-10-04,,2010-10-04,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Oct early),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2010-10-05,,2010-10-05,wedding_season,premium_spike,True,Wedding season autumn window 2010 (Oct early),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=policy_rate_global""}",2010-11-01,,2010-11-01,policy_rate_global,safe_haven_buy,True,Bầu cử Mỹ và cuộc họp Fed sẽ quyết định giá vàng - Tuổi Trẻ,global,high,google_news_rss:unknown,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=gold_price_move""}",2010-11-10,,2010-11-10,gold_price_move,safe_haven_buy,True,Thống đốc Nguyễn Văn Giàu: “Giá vàng sẽ hạ nhiệt” - Đài Phát thanh và Truyền hình TP.HCM,domestic_vietnam,medium,google_news_rss:unknown,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=eurozone_crisis""}",2011-01-01,,2011-01-01,eurozone_crisis,safe_haven_buy,True,Eurozone sovereign debt crisis,global,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-20,,2011-01-20,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,low,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-21,,2011-01-21,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,low,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-22,,2011-01-22,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,low,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-23,,2011-01-23,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,low,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-24,,2011-01-24,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,low,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-25,,2011-01-25,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,medium,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-26,,2011-01-26,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,medium,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-27,,2011-01-27,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,medium,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-28,,2011-01-28,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,medium,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-29,,2011-01-29,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-30,,2011-01-30,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-01-31,,2011-01-31,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-02-01,,2011-02-01,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=eurozone_crisis""}",2011-02-01,,2011-02-01,eurozone_crisis,safe_haven_buy,True,Eurozone sovereign debt crisis,global,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-02-02,,2011-02-02,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=tet_proximity""}",2011-02-03,,2011-02-03,tet_proximity,premium_spike,True,Tết proximity (Tết 2011: 2011-02-03),domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=than_tai""}",2011-02-07,,2011-02-07,than_tai,premium_spike,True,Thần Tài day (ngày vía Thần Tài) - peak gold shopping 2011,domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=policy_import""}",2011-02-10,,2011-02-10,policy_import,safe_haven_buy,True,Vietnam gold import restrictions tightened - domestic premium spiked,domestic_vietnam,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=eurozone_crisis""}",2011-03-01,,2011-03-01,eurozone_crisis,safe_haven_buy,True,Eurozone sovereign debt crisis,global,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=eurozone_crisis""}",2011-04-01,,2011-04-01,eurozone_crisis,safe_haven_buy,True,Eurozone sovereign debt crisis,global,high,,
2026-07-13T12:27:29.279829,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-04-15,,2011-04-15,wedding_season,premium_spike,True,Wedding season spring window 2011 (Apr),domestic_vietnam,medium,,
