date,buy_consensus,sell_consensus,mid_consensus,spread_abs,spread_pct,global_gold_usd_oz,usd_vnd,global_gold_vnd_per_luong,premium,premium_pct,source_count,source_dispersion,primary_source,sources_active,gold_reference_source,fx_source,source_quality,availability_from,is_proxy,gold_staleness_days,fx_staleness_days,gold_reference_quality,fx_quality
2014-04-14,35730000.0,35790000.0,35760000.0,60000.0,0.001676,1327.2,21040.0,40568736.8,-4778736.8,-0.117794,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-14,True,0,0,proxy_futures_based,market_rate
2014-04-15,35850000.0,35910000.0,35880000.0,60000.0,0.001671,1300.0,21047.0,39750530.6,-3840530.6,-0.096616,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-15,True,0,0,proxy_futures_based,market_rate
2014-04-16,35650000.0,35710000.0,35680000.0,60000.0,0.00168,1303.1,21047.0,39845320.33,-4135320.33,-0.103784,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-16,True,0,0,proxy_futures_based,market_rate
2014-04-17,35450000.0,35510000.0,35480000.0,60000.0,0.00169,1293.4,21075.0,39601334.08,-4091334.08,-0.103313,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-17,True,0,0,proxy_futures_based,market_rate
2014-04-18,35430000.0,35490000.0,35460000.0,60000.0,0.001691,1293.4,21040.0,39535566.74,-4045566.74,-0.102327,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-18,True,1,0,proxy_futures_based,market_rate
2014-04-19,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1293.4,21040.0,39535566.74,-4075566.74,-0.103086,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-18,True,2,1,proxy_futures_based,market_rate
2014-04-20,35400000.0,35500000.0,35450000.0,100000.0,0.002817,1293.4,21040.0,39535566.74,-4035566.74,-0.102074,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-18,True,3,2,proxy_futures_based,market_rate
2014-04-21,35400000.0,35500000.0,35450000.0,100000.0,0.002817,1288.0,21040.0,39370504.07,-3870504.07,-0.09831,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-21,True,0,0,proxy_futures_based,market_rate
2014-04-22,35340000.0,35400000.0,35370000.0,60000.0,0.001695,1280.6,21045.0,39153609.43,-3753609.43,-0.095869,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-22,True,0,0,proxy_futures_based,market_rate
2014-04-23,35360000.0,35410000.0,35385000.0,50000.0,0.001412,1284.2,21063.0,39297259.98,-3887259.98,-0.098919,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-23,True,0,0,proxy_futures_based,market_rate
2014-04-24,35360000.0,35410000.0,35385000.0,50000.0,0.001412,1290.5,21075.0,39512541.86,-4102541.86,-0.103829,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-24,True,0,0,proxy_futures_based,market_rate
2014-04-25,35350000.0,35410000.0,35380000.0,60000.0,0.001694,1300.7,21077.0,39828624.9,-4418624.9,-0.110941,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-25,True,0,0,proxy_futures_based,market_rate
2014-04-26,35440000.0,35500000.0,35470000.0,60000.0,0.00169,1300.7,21077.0,39828624.9,-4328624.9,-0.108681,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-25,True,1,1,proxy_futures_based,market_rate
2014-04-27,35590000.0,35650000.0,35620000.0,60000.0,0.001683,1300.7,21077.0,39828624.9,-4178624.9,-0.104915,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-25,True,2,2,proxy_futures_based,market_rate
2014-04-28,35590000.0,35650000.0,35620000.0,60000.0,0.001683,1298.9,21061.0,39743314.34,-4093314.34,-0.102994,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-28,True,0,0,proxy_futures_based,market_rate
2014-04-29,35550000.0,35610000.0,35580000.0,60000.0,0.001685,1296.0,21061.0,39654581.09,-4044581.09,-0.101995,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-04-29,True,0,0,proxy_futures_based,market_rate
2014-04-30,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1295.6,21061.0,39642342.02,-4182342.02,-0.105502,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-04-30,True,0,1,proxy_futures_based,market_rate
2014-05-01,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1283.1,21050.0,39239366.01,-3779366.01,-0.096316,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-01,True,0,0,proxy_futures_based,market_rate
2014-05-02,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1302.6,21050.0,39835708.96,-4375708.96,-0.109844,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-02,True,0,1,proxy_futures_based,market_rate
2014-05-03,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1302.6,21050.0,39835708.96,-4375708.96,-0.109844,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-02,True,1,2,proxy_futures_based,market_rate
2014-05-04,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1302.6,21050.0,39835708.96,-4375708.96,-0.109844,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-02,True,2,3,proxy_futures_based,market_rate
2014-05-05,35400000.0,35460000.0,35430000.0,60000.0,0.001692,1309.0,21035.0,40002905.81,-4542905.81,-0.113564,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-05,True,0,0,proxy_futures_based,market_rate
2014-05-06,35530000.0,35590000.0,35560000.0,60000.0,0.001686,1308.3,21035.0,39981513.88,-4391513.88,-0.109839,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-06,True,0,0,proxy_futures_based,market_rate
2014-05-07,35460000.0,35500000.0,35480000.0,40000.0,0.001127,1288.6,21060.0,39426286.24,-3926286.24,-0.099585,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-07,True,0,0,proxy_futures_based,market_rate
2014-05-08,35470000.0,35510000.0,35490000.0,40000.0,0.001126,1287.4,21061.0,39391441.12,-3881441.12,-0.098535,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-08,True,0,0,proxy_futures_based,market_rate
2014-05-09,35380000.0,35420000.0,35400000.0,40000.0,0.001129,1287.3,21061.0,39388381.36,-3968381.36,-0.10075,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-09,True,0,0,proxy_futures_based,market_rate
2014-05-10,35440000.0,35480000.0,35460000.0,40000.0,0.001127,1287.3,21061.0,39388381.36,-3908381.36,-0.099227,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-09,True,1,1,proxy_futures_based,market_rate
2014-05-11,35520000.0,35600000.0,35560000.0,80000.0,0.002247,1287.3,21061.0,39388381.36,-3788381.36,-0.09618,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-09,True,2,2,proxy_futures_based,market_rate
2014-05-12,35520000.0,35600000.0,35560000.0,80000.0,0.002247,1295.6,21060.0,39640459.76,-4040459.76,-0.101928,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-12,True,0,0,proxy_futures_based,market_rate
2014-05-13,35620000.0,35660000.0,35640000.0,40000.0,0.001122,1294.6,21050.0,39591055.44,-3931055.44,-0.099292,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-13,True,0,0,proxy_futures_based,market_rate
2014-05-14,35690000.0,35720000.0,35705000.0,30000.0,0.00084,1305.7,21055.0,39939996.88,-4219996.88,-0.105658,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-14,True,0,0,proxy_futures_based,market_rate
2014-05-15,36200000.0,36450000.0,36325000.0,250000.0,0.006859,1293.5,21055.0,39566811.64,-3116811.64,-0.078773,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-15,True,0,0,proxy_futures_based,market_rate
2014-05-16,36300000.0,36500000.0,36400000.0,200000.0,0.005479,1293.3,21056.0,39562572.77,-3062572.77,-0.077411,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-16,True,0,0,proxy_futures_based,market_rate
2014-05-17,36250000.0,36500000.0,36375000.0,250000.0,0.006849,1293.3,21056.0,39562572.77,-3062572.77,-0.077411,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-16,True,1,1,proxy_futures_based,market_rate
2014-05-18,36350000.0,36550000.0,36450000.0,200000.0,0.005472,1293.3,21056.0,39562572.77,-3012572.77,-0.076147,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-16,True,2,2,proxy_futures_based,market_rate
2014-05-19,36350000.0,36550000.0,36450000.0,200000.0,0.005472,1293.7,21050.0,39563531.92,-3013531.92,-0.076169,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-19,True,0,0,proxy_futures_based,market_rate
2014-05-20,36670000.0,36830000.0,36750000.0,160000.0,0.004344,1294.5,21057.0,39601161.93,-2771161.93,-0.069977,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-20,True,0,0,proxy_futures_based,market_rate
2014-05-21,37000000.0,37150000.0,37075000.0,150000.0,0.004038,1288.0,21050.0,39389216.29,-2239216.29,-0.056848,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-21,True,0,0,proxy_futures_based,market_rate
2014-05-22,36420000.0,36620000.0,36520000.0,200000.0,0.005461,1294.9,21050.0,39600229.95,-2980229.95,-0.075258,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-22,True,0,0,proxy_futures_based,market_rate
2014-05-23,36350000.0,36550000.0,36450000.0,200000.0,0.005472,1291.6,21040.0,39480545.85,-2930545.85,-0.074228,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-23,True,0,0,proxy_futures_based,market_rate
2014-05-24,36500000.0,36740000.0,36620000.0,240000.0,0.006532,1291.6,21040.0,39480545.85,-2740545.85,-0.069415,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-23,True,1,1,proxy_futures_based,market_rate
2014-05-25,36600000.0,36850000.0,36725000.0,250000.0,0.006784,1291.6,21040.0,39480545.85,-2630545.85,-0.066629,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-23,True,2,2,proxy_futures_based,market_rate
2014-05-26,36600000.0,36850000.0,36725000.0,250000.0,0.006784,1291.6,20851.0,39125896.46,-2275896.46,-0.058169,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-26,True,3,0,proxy_futures_based,market_rate
2014-05-27,36550000.0,36750000.0,36650000.0,200000.0,0.005442,1265.4,21075.0,38744029.81,-1994029.81,-0.051467,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-27,True,0,0,proxy_futures_based,market_rate
2014-05-28,36550000.0,36730000.0,36640000.0,180000.0,0.004901,1259.3,21095.0,38593850.46,-1863850.46,-0.048294,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-28,True,0,0,proxy_futures_based,market_rate
2014-05-29,36400000.0,36550000.0,36475000.0,150000.0,0.004104,1256.3,21095.0,38501909.27,-1951909.27,-0.050696,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-29,True,0,0,proxy_futures_based,market_rate
2014-05-30,36350000.0,36450000.0,36400000.0,100000.0,0.002743,1245.6,21090.0,38164937.54,-1714937.54,-0.044935,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-05-30,True,0,0,proxy_futures_based,market_rate
2014-05-31,36400000.0,36520000.0,36460000.0,120000.0,0.003286,1245.6,21090.0,38164937.54,-1644937.54,-0.043101,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-05-30,True,1,1,proxy_futures_based,market_rate
2014-06-01,36360000.0,36460000.0,36410000.0,100000.0,0.002743,1245.6,21090.0,38164937.54,-1704937.54,-0.044673,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,sbv_or_merged_mid_rate,proxy_forward_filled,2014-06-01,True,2,0,proxy_futures_based,official_or_merged_mid
2014-06-02,36360000.0,36460000.0,36410000.0,100000.0,0.002743,1243.7,21095.0,38115756.23,-1655756.23,-0.04344,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-02,True,0,0,proxy_futures_based,market_rate
2014-06-03,36240000.0,36320000.0,36280000.0,80000.0,0.002203,1244.3,21167.0,38264301.3,-1944301.3,-0.050812,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-03,True,0,0,proxy_futures_based,market_rate
2014-06-04,36180000.0,36250000.0,36215000.0,70000.0,0.001931,1244.0,21175.0,38269534.19,-2019534.19,-0.052771,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-04,True,0,0,proxy_futures_based,market_rate
2014-06-05,35940000.0,36060000.0,36000000.0,120000.0,0.003328,1253.0,21175.0,38546403.81,-2486403.81,-0.064504,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-05,True,0,0,proxy_futures_based,market_rate
2014-06-06,35900000.0,35980000.0,35940000.0,80000.0,0.002223,1252.1,21175.0,38518716.85,-2538716.85,-0.065909,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-06,True,0,0,proxy_futures_based,market_rate
2014-06-07,36100000.0,36320000.0,36210000.0,220000.0,0.006057,1252.1,21175.0,38518716.85,-2198716.85,-0.057082,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-06,True,1,1,proxy_futures_based,market_rate
2014-06-08,36150000.0,36330000.0,36240000.0,180000.0,0.004955,1252.1,21175.0,38518716.85,-2188716.85,-0.056822,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-06,True,2,2,proxy_futures_based,market_rate
2014-06-09,36150000.0,36330000.0,36240000.0,180000.0,0.004955,1253.5,21100.0,38425202.98,-2095202.98,-0.054527,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-09,True,0,0,proxy_futures_based,market_rate
2014-06-10,36200000.0,36350000.0,36275000.0,150000.0,0.004127,1259.8,21120.0,38654930.31,-2304930.31,-0.059628,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-10,True,0,0,proxy_futures_based,market_rate
2014-06-11,36220000.0,36360000.0,36290000.0,140000.0,0.00385,1260.8,21140.0,38722247.8,-2362247.8,-0.061005,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-11,True,0,0,proxy_futures_based,market_rate
2014-06-12,36550000.0,36700000.0,36625000.0,150000.0,0.004087,1273.6,21115.0,39069109.53,-2369109.53,-0.060639,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-12,True,0,0,proxy_futures_based,market_rate
2014-06-13,36580000.0,36680000.0,36630000.0,100000.0,0.002726,1273.7,21135.0,39109186.08,-2429186.08,-0.062113,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-13,True,0,0,proxy_futures_based,market_rate
2014-06-14,36750000.0,36900000.0,36825000.0,150000.0,0.004065,1273.7,21135.0,39109186.08,-2209186.08,-0.056488,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-13,True,1,1,proxy_futures_based,market_rate
2014-06-15,36680000.0,36780000.0,36730000.0,100000.0,0.002719,1273.7,21135.0,39109186.08,-2329186.08,-0.059556,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-13,True,2,2,proxy_futures_based,market_rate
2014-06-16,36680000.0,36780000.0,36730000.0,100000.0,0.002719,1274.9,21145.0,39164554.19,-2384554.19,-0.060886,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-16,True,0,0,proxy_futures_based,market_rate
2014-06-17,36620000.0,36720000.0,36670000.0,100000.0,0.002723,1271.7,21175.0,39121677.35,-2401677.35,-0.06139,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-17,True,0,0,proxy_futures_based,market_rate
2014-06-18,36380000.0,36500000.0,36440000.0,120000.0,0.003288,1272.4,21170.0,39133968.87,-2633968.87,-0.067306,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-18,True,0,0,proxy_futures_based,market_rate
2014-06-19,36450000.0,36570000.0,36510000.0,120000.0,0.003281,1313.7,21247.0,40551151.82,-3981151.82,-0.098176,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-19,True,0,0,proxy_futures_based,market_rate
2014-06-20,36650000.0,36800000.0,36725000.0,150000.0,0.004076,1316.2,21240.0,40614936.22,-3814936.22,-0.093929,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-20,True,0,0,proxy_futures_based,market_rate
2014-06-21,36750000.0,37000000.0,36875000.0,250000.0,0.006757,1316.2,21240.0,40614936.22,-3614936.22,-0.089005,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-20,True,1,1,proxy_futures_based,market_rate
2014-06-22,36750000.0,37000000.0,36875000.0,250000.0,0.006757,1316.2,21240.0,40614936.22,-3614936.22,-0.089005,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-20,True,2,2,proxy_futures_based,market_rate
2014-06-23,36750000.0,37000000.0,36875000.0,250000.0,0.006757,1318.0,21291.0,40768135.23,-3768135.23,-0.092428,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-23,True,0,0,proxy_futures_based,market_rate
2014-06-24,36650000.0,36800000.0,36725000.0,150000.0,0.004076,1320.9,21301.0,40877027.69,-4077027.69,-0.099739,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-24,True,0,0,proxy_futures_based,market_rate
2014-06-25,36750000.0,36900000.0,36825000.0,150000.0,0.004065,1322.2,21310.0,40934546.11,-4034546.11,-0.098561,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-25,True,0,0,proxy_futures_based,market_rate
2014-06-26,36680000.0,36810000.0,36745000.0,130000.0,0.003532,1316.1,21325.0,40774374.33,-3964374.33,-0.097227,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-26,True,0,0,proxy_futures_based,market_rate
2014-06-27,36660000.0,36780000.0,36720000.0,120000.0,0.003263,1319.0,21315.0,40845057.26,-4065057.26,-0.099524,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-27,True,0,0,proxy_futures_based,market_rate
2014-06-28,36700000.0,36820000.0,36760000.0,120000.0,0.003259,1319.0,21315.0,40845057.26,-4025057.26,-0.098545,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-27,True,1,1,proxy_futures_based,market_rate
2014-06-29,36700000.0,36820000.0,36760000.0,120000.0,0.003259,1319.0,21315.0,40845057.26,-4025057.26,-0.098545,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-06-27,True,2,2,proxy_futures_based,market_rate
2014-06-30,36700000.0,36820000.0,36760000.0,120000.0,0.003259,1321.8,21201.0,40712846.73,-3892846.73,-0.095617,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-06-30,True,0,0,proxy_futures_based,market_rate
2014-07-01,36700000.0,36820000.0,36760000.0,120000.0,0.003259,1326.4,21257.0,40962444.17,-4142444.17,-0.101128,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-01,True,0,0,proxy_futures_based,market_rate
2014-07-02,36820000.0,36950000.0,36885000.0,130000.0,0.003518,1330.7,21285.0,41149369.77,-4199369.77,-0.102052,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-02,True,0,0,proxy_futures_based,market_rate
2014-07-03,36800000.0,36930000.0,36865000.0,130000.0,0.00352,1320.4,21270.0,40802087.45,-3872087.45,-0.094899,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-03,True,0,0,proxy_futures_based,market_rate
2014-07-04,36780000.0,36880000.0,36830000.0,100000.0,0.002711,1320.4,20997.0,40278393.52,-3398393.52,-0.084373,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-07-04,True,1,0,proxy_futures_based,market_rate
2014-07-05,36720000.0,36840000.0,36780000.0,120000.0,0.003257,1320.4,20997.0,40278393.52,-3438393.52,-0.085366,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-07-04,True,2,1,proxy_futures_based,market_rate
2014-07-06,36720000.0,36820000.0,36770000.0,100000.0,0.002716,1320.4,20997.0,40278393.52,-3458393.52,-0.085862,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-07-04,True,3,2,proxy_futures_based,market_rate
2014-07-07,36720000.0,36820000.0,36770000.0,100000.0,0.002716,1316.5,21250.0,40643319.81,-3823319.81,-0.09407,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-07,True,0,0,proxy_futures_based,market_rate
2014-07-08,36640000.0,36760000.0,36700000.0,120000.0,0.003264,1316.0,21255.0,40637443.18,-3877443.18,-0.095416,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-08,True,0,0,proxy_futures_based,market_rate
2014-07-09,36710000.0,36830000.0,36770000.0,120000.0,0.003258,1323.8,21255.0,40878303.41,-4048303.41,-0.099033,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-09,True,0,0,proxy_futures_based,market_rate
2014-07-10,36740000.0,36860000.0,36800000.0,120000.0,0.003256,1338.7,21205.0,41241164.24,-4381164.24,-0.106233,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-10,True,0,0,proxy_futures_based,market_rate
2014-07-11,36870000.0,37000000.0,36935000.0,130000.0,0.003514,1337.0,21155.0,41091672.08,-4091672.08,-0.099574,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-11,True,0,0,proxy_futures_based,market_rate
2014-07-12,36840000.0,36960000.0,36900000.0,120000.0,0.003247,1337.0,21155.0,41091672.08,-4131672.08,-0.100548,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-07-11,True,1,1,proxy_futures_based,market_rate
2014-07-13,36840000.0,36960000.0,36900000.0,120000.0,0.003247,1337.0,21155.0,41091672.08,-4131672.08,-0.100548,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_forward_filled,2014-07-11,True,2,2,proxy_futures_based,market_rate
2014-07-14,36840000.0,36960000.0,36900000.0,120000.0,0.003247,1306.3,21150.0,40138642.02,-3178642.02,-0.079192,1,0.0,sjc_official_history,sjc_official_history,yfinance_gc_futures,vietcombank_or_yfinance_market_rate,proxy_exact,2014-07-14,True,0,0,proxy_futures_based,market_rate
